MatNo,Plant,origin,horizon,month_index,actual,xgb_pred,wma_pred
MAT0016,Delhi Plant,20,8,27,64,86.13461303710938,66.79861111111113
MAT0017,Bengaluru Plant,20,8,27,155,205.3056182861328,203.00361689814812
MAT0018,Bengaluru Plant,20,8,27,574,533.662841796875,525.2019193672841
MAT0018,Coimbatore Plant,20,8,27,520,558.91357421875,496.80893132716045
MAT0001,Chennai Plant,20,9,28,134,135.87261962890625,134.99963027263374
MAT0001,Pune Plant,20,9,28,143,133.42791748046875,134.80003375771602
MAT0002,Chennai Plant,20,9,28,193,176.8369140625,160.89910461676956
MAT0002,Delhi Plant,20,9,28,194,181.39300537109375,157.70031185699588
MAT0003,Coimbatore Plant,20,9,28,181,207.94337463378906,201.5977366255144
MAT0004,Chennai Plant,20,9,28,74,105.59789276123047,79.99963027263375
MAT0004,Delhi Plant,20,9,28,84,100.33517456054688,74.99990354938272
MAT0004,Pune Plant,20,9,28,76,102.9777603149414,82.50020093878602
MAT0005,Bengaluru Plant,20,9,28,812,792.6927490234375,437.21404803240745
MAT0005,Pune Plant,20,9,28,768,824.4083862304688,435.408878279321
MAT0006,Chennai Plant,20,9,28,127,118.58956909179688,207.3957127700617
MAT0006,Coimbatore Plant,20,9,28,125,117.9304428100586,208.69817386831275
MAT0007,Bengaluru Plant,20,9,28,13,15.467894554138184,12.600011252572017
MAT0007,Chennai Plant,20,9,28,14,21.337491989135742,14.099874614197532
MAT0007,Delhi Plant,20,9,28,15,19.512962341308594,12.799913194444445
MAT0007,Pune Plant,20,9,28,13,15.98758602142334,14.199901941872428
MAT0008,Delhi Plant,20,9,28,122,251.03814697265625,307.2904771090535
MAT0009,Bengaluru Plant,20,9,28,314,301.27642822265625,594.3894274048353
MAT0009,Chennai Plant,20,9,28,326,307.2723083496094,598.98922968107
MAT0010,Delhi Plant,20,9,28,149,151.84384155273438,158.69974119084364
MAT0010,Pune Plant,20,9,28,171,152.59278869628906,152.20057709619343
MAT0011,Chennai Plant,20,9,28,48,57.259735107421875,45.199869791666664
MAT0012,Coimbatore Plant,20,9,28,27,23.28584098815918,23.499983924897123
MAT0012,Pune Plant,20,9,28,29,22.6055850982666,25.100059477880652
MAT0013,Bengaluru Plant,20,9,28,108,131.5221405029297,99.60042920524693
MAT0013,Delhi Plant,20,9,28,109,110.54777526855469,120.00110918209874
MAT0014,Bengaluru Plant,20,9,28,14,23.70421028137207,11.59985853909465
MAT0014,Chennai Plant,20,9,28,150,136.1669921875,136.89831693672838
MAT0014,Coimbatore Plant,20,9,28,67,59.79890823364258,62.00027327674898
MAT0014,Delhi Plant,20,9,28,25,23.922086715698242,26.800098058127574
MAT0014,Pune Plant,20,9,28,43,35.817264556884766,38.69991801697531
MAT0015,Pune Plant,20,9,28,242,213.86378479003906,221.7004083076132
MAT0016,Chennai Plant,20,9,28,72,94.02973175048828,70.90018968621398
MAT0016,Delhi Plant,20,9,28,70,72.9964599609375,66.79951131687244
MAT0017,Bengaluru Plant,20,9,28,168,214.78887939453125,203.00071534207817
MAT0018,Bengaluru Plant,20,9,28,544,551.430419921875,525.2017184284981
MAT0018,Coimbatore Plant,20,9,28,505,493.27679443359375,496.80248521090533
MAT0001,Chennai Plant,20,10,29,138,139.8824462890625,135.00026523919755
MAT0001,Pune Plant,20,10,29,131,137.15582275390625,134.8001904899691
MAT0002,Chennai Plant,20,10,29,174,182.3447265625,160.90097334747944
MAT0002,Delhi Plant,20,10,29,187,191.4918975830078,157.70014306841563
MAT0003,Coimbatore Plant,20,10,29,151,211.7120361328125,201.60133744855966
MAT0004,Chennai Plant,20,10,29,75,110.29296112060547,80.00026523919753
MAT0004,Delhi Plant,20,10,29,83,104.74311065673828,75.0003375771605
MAT0004,Pune Plant,20,10,29,85,107.98523712158203,82.49981111754117
MAT0005,Bengaluru Plant,20,10,29,809,785.9730224609375,437.20196357381695
MAT0005,Pune Plant,20,10,29,868,822.7543334960938,435.40277375900206
MAT0006,Chennai Plant,20,10,29,126,126.00479888916016,207.40049913194443
MAT0006,Coimbatore Plant,20,10,29,118,121.89629364013672,208.6983667695473
MAT0007,Bengaluru Plant,20,10,29,13,14.498635292053223,12.60006349665638
MAT0007,Chennai Plant,20,10,29,13,22.92974853515625,14.1000273276749
MAT0007,Delhi Plant,20,10,29,14,22.51590347290039,12.800098058127572
MAT0007,Pune Plant,20,10,29,15,14.576780319213867,14.200034561471192
MAT0008,Delhi Plant,20,10,29,163,337.40966796875,307.31254822530866
MAT0009,Bengaluru Plant,20,10,29,344,317.18353271484375,594.3988353587962
MAT0009,Chennai Plant,20,10,29,342,313.3775329589844,598.9986014660494
MAT0010,Delhi Plant,20,10,29,172,155.1996307373047,158.69956838348767
MAT0010,Pune Plant,20,10,29,173,155.11331176757812,152.19972913451647
MAT0011,Chennai Plant,20,10,29,46,58.20186233520508,45.20014708719135
MAT0012,Coimbatore Plant,20,10,29,29,23.32535171508789,23.500056262860085
MAT0012,Pune Plant,20,10,29,31,22.311498641967773,25.099894708076125
MAT0013,Bengaluru Plant,20,10,29,129,137.656494140625,99.60065827546298
MAT0013,Delhi Plant,20,10,29,113,121.54634857177734,119.99920428240739
MAT0014,Bengaluru Plant,20,10,29,12,25.035743713378906,11.600083590534979
MAT0014,Chennai Plant,20,10,29,158,127.95043182373047,136.90064380787035
MAT0014,Coimbatore Plant,20,10,29,73,61.06693649291992,62.00007233796297
MAT0014,Delhi Plant,20,10,29,29,24.74361228942871,26.79996543852881
MAT0014,Pune Plant,20,10,29,41,37.95151901245117,38.699978298611114
MAT0015,Pune Plant,20,10,29,242,220.5752716064453,221.6998054912552
MAT0016,Chennai Plant,20,10,29,67,88.7716293334961,70.89974762088475
MAT0016,Delhi Plant,20,10,29,67,71.94001007080078,66.80047582304529
MAT0017,Bengaluru Plant,20,10,29,157,208.97706604003906,202.99903951260285
MAT0018,Bengaluru Plant,20,10,29,497,584.0181884765625,525.1988208912038
MAT0018,Coimbatore Plant,20,10,29,500,492.1078186035156,496.79726884002054
MAT0001,Chennai Plant,20,11,30,138,138.68516540527344,134.99992900162894
MAT0001,Pune Plant,20,11,30,126,137.40940856933594,134.7998991287294
MAT0002,Chennai Plant,20,11,30,179,182.19078063964844,160.89966255679872
MAT0002,Delhi Plant,20,11,30,171,181.69265747070312,157.69987648962618
MAT0003,Coimbatore Plant,20,11,30,151,209.4508819580078,201.5997085048011
MAT0004,Chennai Plant,20,11,30,87,125.00686645507812,79.99992900162896
MAT0004,Delhi Plant,20,11,30,82,102.55091857910156,74.99984728652264
MAT0004,Pune Plant,20,11,30,78,108.34603881835938,82.50006095143176
MAT0005,Bengaluru Plant,20,11,30,383,403.2142028808594,437.1966768743571
MAT0005,Pune Plant,20,11,30,447,377.92071533203125,435.3971334072788
MAT0006,Chennai Plant,20,11,30,253,193.77825927734375,207.40046497235082
MAT0006,Coimbatore Plant,20,11,30,219,200.7528076171875,208.70112097050753
MAT0007,Bengaluru Plant,20,11,30,15,12.787487030029297,12.599966376243144
MAT0007,Chennai Plant,20,11,30,13,22.671117782592773,14.100007233796298
MAT0007,Delhi Plant,20,11,30,14,21.281005859375,12.799965438528808
MAT0007,Pune Plant,20,11,30,15,12.823078155517578,14.199999062285665
MAT0008,Delhi Plant,20,11,30,227,376.69964599609375,307.2953130358367
MAT0009,Bengaluru Plant,20,11,30,645,642.2500610351562,594.4023444197959
MAT0009,Chennai Plant,20,11,30,680,644.9781494140625,599.0024943201304
MAT0010,Delhi Plant,20,11,30,152,155.2401123046875,158.70025894311559
MAT0010,Pune Plant,20,11,30,164,153.58177185058594,152.20003925004286
MAT0011,Chennai Plant,20,11,30,43,57.61543273925781,45.199948157793195
MAT0012,Coimbatore Plant,20,11,30,30,23.110597610473633,23.499974547753776
MAT0012,Pune Plant,20,11,30,31,22.391904830932617,25.10004273298182
MAT0013,Bengaluru Plant,20,11,30,120,108.63630676269531,99.59959932806072
MAT0013,Delhi Plant,20,11,30,93,116.9811782836914,120.00021299511316
MAT0014,Bengaluru Plant,20,11,30,14,25.320898056030273,11.599981781550069
MAT0014,Chennai Plant,20,11,30,145,144.8806915283203,136.89995860661006
MAT0014,Coimbatore Plant,20,11,30,65,59.0390510559082,61.99991828489369
MAT0014,Delhi Plant,20,11,30,29,25.283023834228516,26.80000093771434
MAT0014,Pune Plant,20,11,30,35,36.8487663269043,38.7000245145319
MAT0015,Pune Plant,20,11,30,228,217.5151824951172,221.70002920310364
MAT0016,Chennai Plant,20,11,30,69,78.33257293701172,70.90009457518859
MAT0016,Delhi Plant,20,11,30,68,67.95397186279297,66.79984353566532
MAT0017,Bengaluru Plant,20,11,30,149,213.37124633789062,203.00036102001886
MAT0018,Bengaluru Plant,20,11,30,557,435.47021484375,525.2003031496487
MAT0018,Coimbatore Plant,20,11,30,532,438.5370178222656,496.8009513781721
MAT0001,Chennai Plant,20,12,31,141,137.58438110351562,134.9999912926526
MAT0001,Pune Plant,20,12,31,141,133.79505920410156,134.80001868730707
MAT0002,Chennai Plant,20,12,31,185,181.50189208984375,160.90000649702077
MAT0002,Delhi Plant,20,12,31,179,183.45257568359375,157.70003791045096
MAT0003,Coimbatore Plant,20,12,31,182,210.1691436767578,201.59992283950615
MAT0004,Chennai Plant,20,12,31,88,121.20870971679688,79.99999129265261
MAT0004,Delhi Plant,20,12,31,88,103.83724975585938,75.0000200938786
MAT0004,Pune Plant,20,12,31,74,110.63921356201172,82.50000100469394
MAT0005,Bengaluru Plant,20,12,31,453,395.45361328125,437.20133430051874
MAT0005,Pune Plant,20,12,31,384,400.31878662109375,435.40097100319355
MAT0006,Chennai Plant,20,12,31,227,206.22840881347656,207.3996843251672
MAT0006,Coimbatore Plant,20,12,31,235,215.8312530517578,208.6997117198217
MAT0007,Bengaluru Plant,20,12,31,14,12.414447784423828,12.60000622910237
MAT0007,Chennai Plant,20,12,31,15,21.65081024169922,14.09999182848937
MAT0007,Delhi Plant,20,12,31,15,21.612646102905273,12.800000937714335
MAT0007,Pune Plant,20,12,31,13,14.084465026855469,14.199994708611968
MAT0008,Delhi Plant,20,12,31,147,308.6978454589844,307.3002521111968
MAT0009,Bengaluru Plant,20,12,31,615,692.9265747070312,594.3990218969692
MAT0009,Chennai Plant,20,12,31,697,691.4353637695312,598.9989859289267
MAT0010,Delhi Plant,20,12,31,152,157.88937377929688,158.69994246452762
MAT0010,Pune Plant,20,12,31,172,156.57095336914062,152.20002551922582
MAT0011,Chennai Plant,20,12,31,50,55.914005279541016,45.20000140657149
MAT0012,Coimbatore Plant,20,12,31,29,22.456777572631836,23.50000334897977
MAT0012,Pune Plant,20,12,31,28,22.56278419494629,25.099996182163057
MAT0013,Bengaluru Plant,20,12,31,101,111.3787841796875,99.60009062339252
MAT0013,Delhi Plant,20,12,31,116,127.92527770996094,120.00002612204217
MAT0014,Bengaluru Plant,20,12,31,15,25.394180297851562,11.599995177469134
MAT0014,Chennai Plant,20,12,31,144,140.65480041503906,136.8999133953832
MAT0014,Coimbatore Plant,20,12,31,62,59.83169174194336,62.000028801225994
MAT0014,Delhi Plant,20,12,31,29,25.73421287536621,26.800005291388036
MAT0014,Pune Plant,20,12,31,38,36.37816619873047,38.69999135963221
MAT0015,Pune Plant,20,12,31,232,217.49537658691406,221.70001781657243
MAT0016,Chennai Plant,20,12,31,68,68.67549133300781,70.89999477559154
MAT0016,Delhi Plant,20,12,31,67,66.2911148071289,66.7999989283265
MAT0017,Bengaluru Plant,20,12,31,175,213.15829467773438,202.9999795712234
MAT0018,Bengaluru Plant,20,12,31,485,510.0213928222656,525.2000449433086
MAT0018,Coimbatore Plant,20,12,31,580,485.08660888671875,496.79997950424377
MAT0001,Chennai Plant,21,1,21,122,135.70494079589844,135.5
MAT0001,Pune Plant,21,1,21,141,136.29371643066406,134.5
MAT0002,Chennai Plant,21,1,21,164,163.4786376953125,158.33333333333334
MAT0002,Delhi Plant,21,1,21,151,169.3038330078125,162.66666666666666
MAT0003,Coimbatore Plant,21,1,21,206,210.63185119628906,202.33333333333334
MAT0004,Chennai Plant,21,1,21,75,83.39418029785156,80.5
MAT0004,Delhi Plant,21,1,21,82,84.07257080078125,79.5
MAT0004,Pune Plant,21,1,21,74,82.87799072265625,82.83333333333333
MAT0005,Bengaluru Plant,21,1,21,413,376.26611328125,384.6666666666667
MAT0005,Pune Plant,21,1,21,408,387.308349609375,409.6666666666667
MAT0006,Chennai Plant,21,1,21,124,112.58158874511719,224.0
MAT0006,Coimbatore Plant,21,1,21,105,112.74323272705078,224.33333333333334
MAT0007,Bengaluru Plant,21,1,21,12,13.885207176208496,12.166666666666666
MAT0007,Chennai Plant,21,1,21,13,14.227367401123047,13.666666666666666
MAT0007,Delhi Plant,21,1,21,14,15.318909645080566,13.333333333333334
MAT0007,Pune Plant,21,1,21,12,14.543828964233398,14.166666666666666
MAT0008,Delhi Plant,21,1,21,173,249.62855529785156,311.5
MAT0009,Bengaluru Plant,21,1,21,286,259.3482971191406,615.5
MAT0009,Chennai Plant,21,1,21,288,246.3170166015625,592.5
MAT0010,Delhi Plant,21,1,21,159,151.79510498046875,156.0
MAT0010,Pune Plant,21,1,21,152,149.0304412841797,144.83333333333334
MAT0011,Chennai Plant,21,1,21,45,50.299400329589844,46.0
MAT0012,Coimbatore Plant,21,1,21,24,23.942846298217773,23.666666666666668
MAT0012,Pune Plant,21,1,21,26,24.461084365844727,25.166666666666668
MAT0013,Bengaluru Plant,21,1,21,115,97.83075714111328,94.0
MAT0013,Delhi Plant,21,1,21,127,125.8288803100586,114.0
MAT0014,Bengaluru Plant,21,1,21,14,13.97524642944336,11.833333333333334
MAT0014,Chennai Plant,21,1,21,150,139.17431640625,142.5
MAT0014,Coimbatore Plant,21,1,21,67,68.13436126708984,57.5
MAT0014,Delhi Plant,21,1,21,23,27.250125885009766,26.333333333333332
MAT0014,Pune Plant,21,1,21,38,37.73826217651367,39.5
MAT0015,Pune Plant,21,1,21,220,209.18722534179688,223.66666666666666
MAT0016,Chennai Plant,21,1,21,140,95.90699768066406,72.16666666666667
MAT0016,Delhi Plant,21,1,21,137,103.88975524902344,69.66666666666667
MAT0017,Bengaluru Plant,21,1,21,229,209.7420654296875,210.83333333333334
MAT0018,Bengaluru Plant,21,1,21,470,465.9528503417969,529.5
MAT0018,Coimbatore Plant,21,1,21,518,491.6470031738281,516.6666666666666
MAT0001,Chennai Plant,21,2,22,137,136.419921875,135.25
MAT0001,Pune Plant,21,2,22,126,135.01043701171875,134.41666666666666
MAT0002,Chennai Plant,21,2,22,167,157.99032592773438,157.0
MAT0002,Delhi Plant,21,2,22,146,164.78631591796875,163.66666666666666
MAT0003,Coimbatore Plant,21,2,22,223,206.8525390625,200.5
MAT0004,Chennai Plant,21,2,22,73,82.09176635742188,80.25
MAT0004,Delhi Plant,21,2,22,71,81.66728210449219,80.08333333333333
MAT0004,Pune Plant,21,2,22,73,80.915771484375,83.08333333333333
MAT0005,Bengaluru Plant,21,2,22,411,379.77069091796875,385.0
MAT0005,Pune Plant,21,2,22,409,379.70562744140625,410.6666666666667
MAT0006,Chennai Plant,21,2,22,114,120.31266784667969,223.66666666666666
MAT0006,Coimbatore Plant,21,2,22,106,123.59748077392578,226.16666666666666
MAT0007,Bengaluru Plant,21,2,22,14,13.524578094482422,12.083333333333334
MAT0007,Chennai Plant,21,2,22,13,13.911134719848633,13.5
MAT0007,Delhi Plant,21,2,22,12,13.779077529907227,13.333333333333334
MAT0007,Pune Plant,21,2,22,14,14.4464750289917,14.083333333333334
MAT0008,Delhi Plant,21,2,22,381,218.73651123046875,301.9166666666667
MAT0009,Bengaluru Plant,21,2,22,324,258.48236083984375,612.0833333333334
MAT0009,Chennai Plant,21,2,22,330,263.79107666015625,584.4166666666666
MAT0010,Delhi Plant,21,2,22,159,156.010498046875,155.5
MAT0010,Pune Plant,21,2,22,146,149.05340576171875,144.08333333333334
MAT0011,Chennai Plant,21,2,22,48,53.51395034790039,46.0
MAT0012,Coimbatore Plant,21,2,22,22,23.100830078125,23.666666666666668
MAT0012,Pune Plant,21,2,22,22,23.23764991760254,25.25
MAT0013,Bengaluru Plant,21,2,22,112,120.50482940673828,93.16666666666667
MAT0013,Delhi Plant,21,2,22,131,133.04513549804688,114.0
MAT0014,Bengaluru Plant,21,2,22,11,14.648835182189941,11.75
MAT0014,Chennai Plant,21,2,22,150,131.04254150390625,142.08333333333334
MAT0014,Coimbatore Plant,21,2,22,67,62.812286376953125,56.916666666666664
MAT0014,Delhi Plant,21,2,22,25,26.10890769958496,26.333333333333332
MAT0014,Pune Plant,21,2,22,37,37.53181457519531,39.583333333333336
MAT0015,Pune Plant,21,2,22,229,226.3826904296875,224.33333333333334
MAT0016,Chennai Plant,21,2,22,135,111.92826843261719,72.58333333333333
MAT0016,Delhi Plant,21,2,22,127,115.71794891357422,69.66666666666667
MAT0017,Bengaluru Plant,21,2,22,208,213.9813995361328,212.91666666666666
MAT0018,Bengaluru Plant,21,2,22,473,469.2370300292969,531.75
MAT0018,Coimbatore Plant,21,2,22,524,489.0693054199219,522.5
MAT0001,Chennai Plant,21,3,23,136,127.33946228027344,135.45833333333334
MAT0001,Pune Plant,21,3,23,130,131.3379669189453,134.54166666666666
MAT0002,Chennai Plant,21,3,23,165,154.05209350585938,157.44444444444446
MAT0002,Delhi Plant,21,3,23,153,151.49249267578125,164.2222222222222
MAT0003,Coimbatore Plant,21,3,23,213,216.11297607421875,201.36111111111111
MAT0004,Chennai Plant,21,3,23,73,77.86366271972656,80.45833333333333
MAT0004,Delhi Plant,21,3,23,81,78.36779022216797,80.70833333333333
MAT0004,Pune Plant,21,3,23,74,77.32103729248047,82.9861111111111
MAT0005,Bengaluru Plant,21,3,23,371,391.06878662109375,383.5555555555556
MAT0005,Pune Plant,21,3,23,399,424.47796630859375,411.5555555555556
MAT0006,Chennai Plant,21,3,23,122,121.4953842163086,225.0
MAT0006,Coimbatore Plant,21,3,23,119,113.1641845703125,226.0277777777778
MAT0007,Bengaluru Plant,21,3,23,14,12.484753608703613,12.097222222222221
MAT0007,Chennai Plant,21,3,23,14,12.83104133605957,13.472222222222221
MAT0007,Delhi Plant,21,3,23,14,13.174223899841309,13.444444444444445
MAT0007,Pune Plant,21,3,23,13,13.823657989501953,14.097222222222221
MAT0008,Delhi Plant,21,3,23,263,201.31068420410156,310.9583333333333
MAT0009,Bengaluru Plant,21,3,23,303,288.33233642578125,611.875
MAT0009,Chennai Plant,21,3,23,332,298.4422302246094,581.7083333333334
MAT0010,Delhi Plant,21,3,23,154,147.1208038330078,154.91666666666666
MAT0010,Pune Plant,21,3,23,140,145.64808654785156,143.31944444444446
MAT0011,Chennai Plant,21,3,23,47,56.36405563354492,46.166666666666664
MAT0012,Coimbatore Plant,21,3,23,25,22.363746643066406,23.722222222222225
MAT0012,Pune Plant,21,3,23,24,22.099637985229492,25.180555555555557
MAT0013,Bengaluru Plant,21,3,23,126,124.7435302734375,93.25
MAT0013,Delhi Plant,21,3,23,100,123.63873291015625,113.0
MAT0014,Bengaluru Plant,21,3,23,13,12.943049430847168,11.819444444444445
MAT0014,Chennai Plant,21,3,23,135,119.09416961669922,142.875
MAT0014,Coimbatore Plant,21,3,23,59,59.6240348815918,56.625
MAT0014,Delhi Plant,21,3,23,27,24.999868392944336,26.277777777777775
MAT0014,Pune Plant,21,3,23,38,35.89456558227539,39.625
MAT0015,Pune Plant,21,3,23,217,217.63772583007812,224.38888888888889
MAT0016,Chennai Plant,21,3,23,117,131.4326934814453,72.51388888888889
MAT0016,Delhi Plant,21,3,23,122,124.40223693847656,70.22222222222223
MAT0017,Bengaluru Plant,21,3,23,231,212.3908233642578,212.9027777777778
MAT0018,Bengaluru Plant,21,3,23,474,459.83282470703125,531.375
MAT0018,Coimbatore Plant,21,3,23,450,497.583740234375,522.3055555555555
MAT0001,Chennai Plant,21,4,24,128,135.32980346679688,135.39583333333334
MAT0001,Pune Plant,21,4,24,129,135.84933471679688,134.49305555555554
MAT0002,Chennai Plant,21,4,24,173,162.77157592773438,157.44444444444446
MAT0002,Delhi Plant,21,4,24,170,163.6000518798828,163.77777777777777
MAT0003,Coimbatore Plant,21,4,24,160,214.62937927246094,201.23611111111111
MAT0004,Chennai Plant,21,4,24,167,139.9401397705078,80.39583333333333
MAT0004,Delhi Plant,21,4,24,143,139.7540740966797,80.2986111111111
MAT0004,Pune Plant,21,4,24,149,138.3481903076172,82.99305555555556
MAT0005,Bengaluru Plant,21,4,24,389,416.20050048828125,384.22222222222223
MAT0005,Pune Plant,21,4,24,405,393.3753967285156,410.9444444444445
MAT0006,Chennai Plant,21,4,24,121,130.2074737548828,224.38888888888889
MAT0006,Coimbatore Plant,21,4,24,123,138.12899780273438,225.79166666666666
MAT0007,Bengaluru Plant,21,4,24,26,19.494903564453125,12.104166666666666
MAT0007,Chennai Plant,21,4,24,27,19.335407257080078,13.513888888888888
MAT0007,Delhi Plant,21,4,24,30,19.766443252563477,13.388888888888888
MAT0007,Pune Plant,21,4,24,30,19.25312042236328,14.104166666666666
MAT0008,Delhi Plant,21,4,24,395,277.0197448730469,308.03472222222223
MAT0009,Bengaluru Plant,21,4,24,341,294.41009521484375,612.5486111111112
MAT0009,Chennai Plant,21,4,24,352,294.4165954589844,584.4097222222223
MAT0010,Delhi Plant,21,4,24,148,151.18670654296875,155.29166666666666
MAT0010,Pune Plant,21,4,24,163,146.1960906982422,143.82638888888889
MAT0011,Chennai Plant,21,4,24,46,60.10245895385742,46.083333333333336
